,p0q0
239,0.4000178956615841
240,-0.28409103743397424
241,1.0101103488015397
242,-2.7275405944804163
243,0.7025119511455173
244,-0.4019073002337734
245,1.309979013696612
246,0.29972839440443977
247,0.015280414221798821
248,-0.185777538232486
249,0.05742479833248382
250,-0.0922976625643841
251,-0.055475271502892554
252,-0.07883859040986607
253,1.2381708462983028
254,-0.058046439701108454
255,0.2878999914575928
256,-0.12878979353969555
257,0.9866708129480131
258,0.12053617412387752
259,0.31047120982477594
260,0.11947340962493769
261,1.0081045212289794
262,-0.21690693557198415
263,-0.17444752981023015
264,-0.17732053804052583
265,-0.010137176882089705
266,-0.545555472931504
267,0.15410705276933356
268,-0.31522131477502313
269,-0.15943772358306063
270,-0.3725591049010646
271,-0.06306898925859628
272,-0.9707704737054925
273,-0.38051071367662104
274,-0.3270260708751138
275,0.28252559053176896
276,-0.8714757057998526
277,-0.17543539077627912
278,-0.18174829666703118
279,-0.17041220525670298
280,-0.521456091221971
281,-0.3870002427927872
282,-0.38156884812790537
283,-0.08152916176582181
284,-1.0079405135575712
285,-0.2608770292193512
286,-0.46960976036478286
287,-0.03294336142848664
288,-0.148163694249412
289,0.07196842914947155
290,0.5320235236338249
291,-0.2871615172941304
292,-0.6277135051178249
293,0.10698407347321393
294,-0.7474540640915208
295,0.29888463960279665
296,-0.508545632067289
297,0.11343646205010316
298,0.10972957723100762
299,-0.6988400797322285
300,0.2961095348844438
301,-0.3392980538158312
302,-0.0654243760667228
303,-0.6210725179531522
304,0.29633968342742634
305,-0.38703712081056807
306,-0.2176869094889966
307,-1.1868205599436763
308,-0.02782528000003026
309,-1.6317105998826875
310,0.2042457448344024
311,-0.6402701090961997
312,0.0932207786122845
313,-0.5175122579358913
314,-0.005352608110349877
315,0.2588114287062808
316,0.0582280139129594
317,0.08338554402643439
318,-0.07710411497740921
319,0.1702769925672598
320,0.028387948838279442
321,-0.03370755594959718
322,-0.10922504005178268
323,0.558915890236257
324,-0.03817371965113381
325,0.15451338784237123
326,-0.07718210035992712
327,0.16583939814940862
328,0.6770590993176242
329,0.06855427214694743
330,-0.10901519873318222
331,-0.1759034535107915
332,-1.0511308199029301
333,-0.051792684575993064
334,-0.17337711229109232
335,1.361611535626018
336,-0.3253792179872548
337,0.4878835682938174
338,-0.03955675641760337
339,1.2007390421012119
340,-0.4726170772344247
341,-0.3553377799439943
342,0.23138345622225387
343,1.2991095143488849
344,-0.6880703199196674
345,-0.47915220539383085
346,-0.2522836861514932
347,0.4229802671762499
348,-0.44394384785525887
349,-0.47245654599529274
350,-0.06234914051639606
351,0.7576363397186938
352,-0.9619638017695564
353,-0.12008417973306251
354,-0.37262378865228385
355,1.2057426487483554
356,-0.8342427733061157
357,0.37044660407691055
358,-1.1726769664176047
359,0.7612304480188428
360,-0.7881643278159274
361,-0.3815429869847051
362,-0.44643271401506723
363,0.48088355709231934
364,-0.8755280265309793
365,-0.2952576712101731
366,-0.3414784407779621
367,0.423670571782786
368,-0.4459838377504326
369,-0.29223984681808446
370,-0.4550814016655025
371,0.14994772643341747
372,0.9651038370761782
373,-0.26642533452854167
374,-0.1416834296227023
375,-0.43609641258209564
376,1.2183821046055314
377,-0.3783576700117166
378,-0.08985221167838375
379,0.06621958498416092
380,-0.5301957410787779
381,-0.3298282894849649
382,0.15090397451907478
383,0.0008817841150303707
384,-0.37777270371858407
385,0.09185415621199411
386,-0.05124690095029649
387,-0.056288749594877174
388,-0.26061797695744815
389,0.18651635457886329
390,-0.27576410260690665
391,0.027997774439178613
392,-0.7967449426499158
393,-0.028354335513157025
394,-0.045864731302721395
395,-0.05926020913253893
396,-0.6325485118714269
397,-0.2685906692799094
398,-0.22225942608204718
399,0.03355410674028292
400,-0.7255000225963997
401,-0.9130174873184629
402,-0.4768495299105737
403,-0.0911134220574823
404,-1.3629910366469815
405,0.3685360433390841
406,-0.16930797862178792
407,-0.27030102194213157
408,-0.72101535435241
409,-0.5059056581082899
410,-0.5700024056415884
411,0.07997312130602552
412,-0.32009471979364434
413,0.41808109812152594
414,-0.39209715726699557
415,0.7870150595391934
416,-0.1604125069036897
417,-0.07956763781049148
418,0.39715708901122326
419,-0.05710659963042275
420,0.08635747654246018
421,0.34219376624046305
422,-0.04044102216838752
423,-0.016599677344153463
424,0.009849273794806379
425,-0.373776702058926
426,0.27978011346724685
427,0.15596991875240462
428,0.012711682923587375
429,0.16918572351034555
430,0.17496020697989678
431,-0.20214252043704306
432,0.5011477284966404
433,0.17660769665557297
434,-0.09011367528530201
435,0.12744879652107954
436,0.41712528999038767
437,-0.20597463090253143
438,-0.12346882833033845
439,0.23664673924213275
440,0.4223665782688215
441,-0.039515175511809275
442,-0.12380375651022035
443,0.21633125880426718
444,0.20311518462930422
445,0.030906291004718867
446,-0.17236973762204144
447,-0.6265686014161105
448,-0.10774088350326139
449,-0.38587441873187345
450,-0.957913660154702
451,0.253817424321646
452,-0.7202265880205729
453,-0.5344882177191224
454,-0.08829853469519122
455,-0.5309021440148953
456,-0.9173425572071991
457,0.16246628185876943
458,-1.0698086569681138
459,-0.8785592999786189
460,0.01220333226016379
461,-0.10377317080951087
462,-0.6372159709088692
463,0.009512276887164717
464,-0.7430034175561602
465,-0.9389722904721722
466,-0.09829158526039095
467,-0.1215529730435847
468,0.24440821060817797
469,0.31327999459836064
470,-0.2979245889619264
471,0.18228399550317675
472,0.13133185325920493
473,-0.20016394918554425
474,0.0889763833047752
475,0.35588984529085366
476,-0.2978427959748373
477,0.22025398045958156
478,0.02432149645616022
479,-0.058142065251118424
480,0.28439366043925673
481,0.046417356515682684
482,-0.39007349509368083
483,0.00314086932215929
484,0.3258644969316222
485,-0.17361867647991147
486,0.4364901082479662
487,0.11496696287182573
488,-0.47439047996430617
489,0.3328026186976203
490,0.1885813795930389
491,-0.4881972877430698
492,-0.10247076462116667
493,0.15693447566407315
494,-0.13581689223315152
495,-0.4637564791432638
496,-0.6001218139326099
497,-0.48689945445757843
498,-0.1571994261324292
499,-0.14888302544677146
500,-0.6954303812132352
501,-0.16234340896070165
502,-0.14685068566461013
503,-1.6512512774412471
504,-0.1282557813406484
505,-0.286647770606983
506,-0.3414279316512605
507,-0.32824625324241197
508,-0.3685409605051788
509,-0.6048630902833452
510,-0.5192886002036943
511,-0.5409404624432241
512,-0.12972650813532027
513,-0.26840459710278
514,-1.4474043518157131
515,0.06744364502474554
516,-0.050167048339865516
517,-0.7718893613174274
518,-0.13017284400451246
519,-0.03168190231883017
520,-0.639270031116439
521,-0.07740620761213535
522,-0.15970232857073086
523,-0.27747863195732236
524,-0.5948217796302586
525,-0.14888203829003288
526,-0.45570454850382447
527,0.08150158241022609
528,-0.05013743363763723
529,-0.0058479246936045115
530,-0.10169821755601305
531,-0.37834785527521575
532,-0.2475708343910341
533,0.11480328796887562
534,-0.15024044197436837
535,-0.1003671640772339
536,-0.2196999248006719
537,0.0484067050496364
538,-0.1477748596763533
539,0.1093180573574486
540,0.42591439807718245
541,0.09261044765477067
542,0.23867926689984387
543,-0.3954148153830701
544,-0.317611549481974
545,-0.5385100378633183
546,-0.21010515336653413
547,-0.9984283336426287
548,-0.7379104449519929
549,0.01636154023139369
550,-0.22084195839145337
551,-0.30208257591646515
552,-0.43544549173103064
553,-0.19982961816052125
554,0.00369285431768418
555,-0.4590864420452405
556,-0.8593141675431824
557,-0.10864347189572499
558,-0.023564722487556367
559,-0.39371317310904175
560,-0.6204018930105093
561,-0.4189680179605375
562,-0.5374100704369198
563,-0.30253553983806114
564,-0.39297010067111415
565,-0.20170128178842361
566,-0.36197071261644
567,-0.48646952877894734
568,-0.6248524338357555
569,-0.22672697212748005
570,-0.585869769103617
571,-0.5143446426367007
572,-0.22679389472624933
573,-0.8414660827019063
574,0.3316035286575172
575,-0.368354404627631
576,-0.5232339498893808
577,-0.20264590141719907
578,-0.09746922226815258
579,-0.5397755047541537
580,-0.7335960219285269
581,-0.43954459214578634
582,0.12356514866142021
583,0.11504904713407171
584,0.3001153476988705
585,-0.1668375739387571
586,0.021713065455244873
587,-0.0842891189076127
588,-0.34269152353048327
589,-0.5114350174572522
590,0.3109686888694867
591,0.017293756978197905
592,-0.09864758943036378
593,-0.27235707614708105
594,0.2192030815979038
595,0.1632876573379889
596,-0.5073577324142846
597,-0.5601763118283785
598,-0.76440052625221
599,0.12862512056583597
600,-0.11469934392912506
601,-0.44750248447032703
602,-0.646447894799806
603,-0.4184774010604073
604,0.061688843735517196
605,-0.48713050072804975
606,-0.7403558393189442
607,-0.1145675556900656
608,0.004693192238626409
609,-0.5135561864456619
610,-0.5284753791901906
611,-0.41834526307954434
612,0.0033854255041418924
613,-0.42274262133930307
614,-0.5534801465650006
615,-0.23349544353410323
616,0.0028952316711894355
617,-0.5968199994314816
618,0.28360097357646197
619,0.37463122899730905
620,0.17371770768707506
621,-0.6048888033249327
622,-0.3179414008557657
623,-0.29278345964677754
624,-0.14222711963653722
625,-0.2979478576565313
626,0.062398304032235785
627,-0.6465669569005499
628,-0.751592504806716
629,-0.036389340322820374
630,0.2124480277748475
631,-0.36778890483758886
632,-0.2587032960834321
633,0.009890818779673793
634,-0.16008941918797603
635,-0.443681872330437
636,0.223245140306922
637,-0.37455492030336046
638,0.19085175997211223
639,-0.5573980661418929
640,0.05688326855136694
641,-0.16325363913662017
642,0.07811654911008503
643,-0.5636444726550778
644,-0.32464061431726776
645,-0.3828076916675016
646,-0.3135161177618926
647,-1.3543998505255175
648,0.37800585843833545
649,-0.4744945161123084
650,-0.5613277874094251
651,-0.7412142889236648
652,-0.3912515817715345
653,-0.6459781492136187
654,-0.2617082333157654
655,-1.136038258693823
656,-0.3983543148205939
657,-0.4208639959638987
658,-0.8581155521397434
659,-0.24362568654431271
660,-0.6494184134264742
661,-0.39684430279918814
662,0.2605782543538382
663,-0.5156289791826936
664,-0.2919738849558442
665,-0.09438795194410687
666,0.13497400318122033
667,-0.5852489454905552
668,-0.2792470669509015
669,-0.29020192506595777
670,-0.48255826830136783
671,-0.4242969676532553
672,-0.6534600418738066
673,0.1700667592101226
674,-0.39803905732129863
675,-0.38555014481011085
676,-0.49687284140189547
677,0.049751372512197634
678,-0.6778693555750337
679,-0.2087545434563296
680,-0.4969565193303893
681,-0.5832275051219966
682,-0.3629849414276691
683,-0.5166002728473913
684,-0.3517286316234802
685,-0.09243971063944656
686,-0.4702201080074815
687,-0.26808164322782346
688,-0.1995337501854877
689,-0.19809563283090625
690,-0.39589446371547155
691,-0.056421037007460484
692,-0.12738406198031527
693,0.16973634374677005
694,-0.935918990242044
695,0.3352133833778552
696,-0.5137363925905376
697,-0.4407898787195208
698,-0.7273479686731434
699,0.48130475843935017
700,-0.6068885981134642
701,0.04821776951148138
702,-0.5740051649680922
703,-0.16030779119703453
704,-0.8605976617680113
705,0.1923768934310104
706,-1.0626549256503282
707,-0.42404519823032416
708,-0.6780642485201227
709,-0.30729522973057755
710,-0.18499340409588427
711,-0.6402098821344069
712,-0.7983376105453814
713,-1.1305667672331765
714,-0.6124653786613479
715,-0.08896573436836519
716,-0.8200948241925161
717,-0.002744317024699683
718,-0.19701714337058007
719,0.007767789895886779
720,-0.4674622973929772
721,-0.02919364285377668
722,-0.566296081473574
723,-0.3809432841897049
724,-0.45618024815210134
725,-0.60837687986551
726,-0.2511253918714189
727,-0.31587311447304245
728,-0.678525391740429
729,0.11730848598019605
730,-0.882429280463576
731,0.22791298284816008
732,-0.28176690758792233
733,-0.39247625879409753
734,-0.66625183629737
735,0.23318526114884008
736,-0.7243136647991619
737,-0.06104803874881526
738,-0.02600224295566278
739,0.16337380579432192
740,0.06451227126203918
741,-0.23881901706023
742,-0.114153610628982
743,-0.2849681756492757
744,0.13926321900223115
745,-0.24449814496048106
746,-0.02613438093652576
747,-0.0764831777392132
748,0.18266994541195203
749,-0.5730317152037046
750,0.09982436562451369
751,-0.06946372168138026
752,-0.48962396778910744
753,-0.11590418767286792
754,-0.19972453264391277
755,0.30406632039127857
756,-0.14768603623705445
757,0.12135636651238002
758,-0.297909226751635
759,0.0541202659844231
760,-0.34309695833528764
761,0.18206202625890455
762,0.044115663965691
763,0.1779369405962541
764,-0.0744286882111922
765,0.001523417415874917
766,-0.08731691679741971
767,0.16626187869662346
768,-0.2656892053559474
769,0.33296310217918546
770,-0.2192208092122172
771,-0.028986021517006577
772,-0.239133073926169
773,0.35951923360895677
774,0.09231461370598026
775,-0.26062657570114567
776,-0.32965481183352807
777,0.2283770175276345
778,-0.027524681398141126
779,-0.054506190325376735
780,-0.23433276969669237
781,0.11553082204347476
782,0.47548104440345895
783,-0.6023708835096357
784,0.33303826711387075
785,0.02428539472393254
786,0.23293396385881948
787,0.36517103806912843
788,-0.01849385696804262
789,0.23219853208698993
790,-0.22908941226292967
791,-0.10918297922377462
792,-0.7965373727284302
793,-0.6882792166965928
794,0.16620848306320823
795,0.16391293439713905
796,-0.037000586913080724
797,-1.2878049723051745
798,-0.03174289152250509
799,-0.1518788178173196
800,0.0050950398750657655
801,-0.058314535635965115
802,-0.7800484020531613
803,0.1154286701816929
804,0.33111927370640615
805,-0.5110967043686543
806,0.07247766266782918
807,0.11687336965835726
808,0.23721612394857772
809,-0.7797855470154786
810,0.18762301229893552
811,0.2551145931250005
812,0.09253869828612693
813,-0.25267482081547854
814,-0.4211004836046257
815,0.4939738381955223
816,0.05648882892226226
817,-0.4926546381101389
818,0.6990634560077282
819,0.05675155363767459
820,-0.9859301060244761
821,0.2185582610795862
822,0.17687232943529096
823,-0.7006743515002327
824,0.687502336342412
825,-0.15465930192728905
826,-0.27413645152996224
827,-0.7377043982194138
828,0.942897819048973
829,0.0759568661083776
830,-0.4648329717387796
831,-0.10122625705231059
832,-0.15423609373031155
833,-0.49794161764342704
834,0.5393897255864388
835,0.08109929769033641
836,-0.6161273591090364
837,-0.054804962130617696
838,-0.48547016784675634
839,-0.3474385069120487
840,-0.06110375686677827
841,-0.15222772775469906
842,0.2224969644505208
843,0.7718794506880968
844,-0.3791494556284434
845,-0.02928833669414388
846,0.08919999071152773
847,-0.2365538691291178
848,-0.36738624454783064
849,-0.19093238338926
850,0.21024183539853425
851,-0.07520906004946681
852,-0.036508675037168814
853,0.25838890919143154
854,0.11376705223563732
855,0.055853901025450625
856,0.7096754574647619
857,-0.08636093392316724
858,0.4669972721530584
859,-0.07872583309050896
860,0.34929695021865115
861,0.06880718869329172
862,0.4448634884979654
863,-0.37715885847416786
864,0.3090599752766039
865,-0.3419960743518615
866,0.4496682775707299
867,-0.0288729149996243
868,-0.34747182939238286
869,-0.41778484817630357
870,-0.12703641912163732
871,-0.2050273263027762
872,-0.13821811842609577
873,-0.40236418395552676
874,0.5664213773241826
875,0.17637987924407383
876,-0.34764566880520675
877,0.09381430539687585
878,0.18788655706998014
879,-0.45195732346046213
880,0.3587617767940685
881,-0.04734038813158037
882,-0.2325870479448966
883,0.48753874372248873
884,-0.1058363019273898
885,-0.4673522618388972
886,0.4897658798813964
887,-0.15791114070065504
888,0.033487917511941134
889,0.24347292989608604
890,-0.044162825349566504
891,-0.2377129394113311
892,0.20779671629302499
893,-0.1797769777949938
894,-0.037004588137435235
895,-0.5291589056617241
896,0.49327417298582077
897,-0.021261728518503276
898,-0.902766350477215
899,-0.23266608772528485
900,-0.4068593848705149
901,-0.9134678366789117
902,0.38014131827535635
903,-0.07377529347638045
904,0.6830258647614258
905,-0.2483106571728797
906,0.23162029958646002
907,-1.0302116696921289
908,0.9595531303551681
909,0.35826125606683235
910,0.06436825427298487
911,-0.25108269721335574
912,1.3565956723678667
913,-0.11747015811808836
914,0.1546414215750076
915,0.29210354250457726
916,1.078662493560735
917,-0.36096252355257974
918,-0.03543445583057547
919,0.10775590369537014
920,0.7543545022343139
921,0.02949401172084265
922,0.18122034698189537
923,-0.7009399642539478
924,1.2264154365393765
925,-0.0376418960870879
926,-0.023570533754735834
927,-0.3917288028569317
928,-0.28831273409998914
929,0.32952137936177195
930,0.09119402051535275
931,-0.5438290582702123
932,1.0793788873097014
933,0.09495443635479006
934,0.6099836803330234
935,0.05693483235445029
936,1.0795124355144807
937,0.26666165223475247
938,0.5092773713701817
939,-0.5548871123030281
940,0.760830903379663
941,0.07297406977416188
942,-0.26861089701409213
943,-0.3346717789671061
944,1.2909307652661965
945,0.010817392195995978
946,-0.036225079007799366
947,-0.04111790924883252
948,1.0566371651533402
949,-0.09055568879144715
950,0.656772495310392
951,-0.047575804895252816
952,1.2260782170973528
953,0.34878244938891356
954,-0.06623579260396184
955,0.363812402433382
956,1.4212868872108828
957,0.5158185491983787
958,-0.10930359441631055
959,-0.3620160845431357
960,1.4357067655803277
961,0.20724793018266752
962,-0.22539341122607226
963,-1.0229742748359811
964,0.9574609970789894
965,0.24607902890587496
966,0.08436746833979925
967,-0.6671821922810963
968,1.1729201736108692
969,0.09094290882386957
970,0.23179867616530458
971,-1.7265547566949877
972,0.4208725616673874
973,-0.03614942121365772
974,0.36617420985833604
975,-0.6147813292086894
976,1.1145226934443428
977,-0.42344148325532416
978,-0.12723334438656053
979,-0.19089962768619984
980,1.2980762039728901
981,-0.0038693206229041266
982,-0.15270508855002873
983,-0.23788800129685939
984,1.1992716815505347
985,0.3576516162682495
986,0.2732644734767504
987,-0.11536427887212852
988,1.0774231226861346
989,0.061549168710449464
990,0.15727409367791267
991,0.3333326559309526
992,1.1991355432923925
993,0.275168693697303
994,0.016037867248492432
995,0.14337954350978777
996,0.3215964365921522
997,-0.07878207829684669
998,0.08311433356480791
999,-0.8211493639771206
1000,-0.7018503923120036
1001,0.4056355693044722
1002,-0.36275574153321344
1003,-0.6020596457289855
1004,-0.44718626988536414
1005,0.06080465839941951
1006,-0.0072633663434800155
1007,0.5839365434007746
1008,-0.00315655823556682
1009,-0.2935464175022062
1010,0.11629241684402558
1011,0.08580726279327422
1012,-0.034015548852700306
1013,-0.3401937989701409
1014,-0.3964498539587922
1015,-0.04309418198882753
1016,0.22105756955522082
1017,-0.34694532723342064
1018,-0.002697943919457657
1019,-0.04692926990348667
1020,-0.022502363912103363
1021,-0.30918602972993625
1022,0.1971442026463066
1023,0.2798239675712395
1024,-0.02273364063421468
1025,-0.09622907958881655
1026,0.2336808177079277
1027,-0.03810842628384847
1028,-0.1543299483938867
1029,-0.09863343643983313
1030,0.22990256181705604
1031,0.07965988890283171
1032,-0.14102839240847942
1033,0.02115692389443069
1034,0.44183730413882216
1035,0.06854271158407954
1036,-0.20616668313651587
1037,-0.18966995794720276
1038,-0.301605528575557
1039,-0.7082451157971619
1040,0.3262995899918977
1041,0.04436546360278015
1042,-0.016054642640334293
1043,0.0455897555385576
1044,0.19852747363148637
1045,-0.23332698939547214
1046,-0.12552650526684062
1047,0.923685626058905
1048,0.05718171130137506
1049,-0.8682665810031338
1050,-0.046049354647827556
1051,-0.1190134291780609
1052,0.31426068416150343
1053,-0.6113074358085626
1054,0.3764065239421157
1055,0.06337307327004993
1056,0.4144343147204239
1057,-0.22075049474143071
1058,0.23011691585218585
1059,0.08189628808553806
1060,0.06974879790103472
1061,-0.3425255292895244
1062,-0.33681865100960096
1063,0.08200797781963587
1064,-0.022861971010506466
1065,-0.460254217184179
1066,-0.309656449795078
1067,0.2914398000664349
1068,0.2735640712855414
1069,-0.6382645104940323
1070,0.10999881948000478
1071,0.08164061448969306
1072,-0.14309175711677824
1073,-0.33442757370013254
1074,0.37028790417202373
1075,0.2918544058975314
1076,0.06281249540098344
1077,-0.42870576809485783
1078,-0.10049313418175387
1079,0.17159655633533788
1080,0.09730731648979685
1081,-0.12891874796822123
1082,-0.17788157805798477
1083,0.01948040131690476
1084,1.0875443562899036
1085,-0.5034671797309684
1086,-0.05126929883071085
1087,-0.011655733203461693
1088,0.5467437414426044
1089,-0.2925909749561626
1090,-0.015937960567960374
1091,-0.12774342564871688
1092,0.9774982709414459
1093,-0.8568394001680346
1094,-0.05445624058264542
1095,-0.5551225209263535
1096,0.887586469104356
1097,-0.7803591347113397
1098,-0.1436121624011335
1099,-0.006363253796912716
1100,1.0925468587555969
1101,-0.8540078552991162
1102,-0.7197034661585562
1103,-0.6243912725635781
1104,1.218423001099076
1105,-0.4793928613490337
1106,-0.23542155423617572
1107,1.0182478627101261
1108,-0.37710469282581016
1109,0.9028308439532253
1110,-0.3927425930453481
1111,1.3232743283620465
1112,-1.519101208699432
1113,-0.6410184441428513
1114,-0.7904518664764524
1115,-0.4766262872413094
1116,-0.34608151618053995
1117,0.6514646851782189
1118,-0.6233105644844485
1119,-0.6439200073074787
1120,-0.1323415857239425
1121,0.46499222709196175
1122,-0.4516144539480038
1123,-0.16968665071352262
1124,-0.8640465736208753
1125,1.02348730823541
1126,-1.2954293798792804
1127,-0.798366800391257
1128,-0.4673760525368067
1129,1.2008486365841122
1130,-0.8866990361611826
1131,-0.29215777178620783
1132,-0.28885978748272834
1133,1.5449975115534187
1134,-1.7241270327403484
1135,-0.8076754810024696
1136,-0.11042135019219756
1137,1.2167347559522455
1138,-0.6233311537536181
1139,-0.07402194619345437
1140,-0.0469496435312422
1141,-0.5513221173237568
1142,1.3362117645325284
1143,-1.8190785683130812
1144,-0.171698683271309
1145,-0.17139200931969611
1146,1.0993505857600923
1147,-0.6443915757642031
1148,0.2304368937226613
1149,-0.663007013498337
1150,0.4503575203415835
1151,-0.6307240867574393
1152,-0.10522210317867575
1153,-0.1439606950728063
1154,0.17573118300587254
1155,0.0682358435868693
1156,-0.5411037310621225
1157,0.09739531773536214
1158,0.2729802385846156
1159,0.19419768744416643
1160,0.08141452069219923
1161,-0.12109297211295456
1162,-0.016843266387816413
1163,0.29330927573281684
1164,-0.055490153627211214
1165,-0.13895026044931313
1166,0.1574841326546732
1167,0.06381184616518709
1168,-0.3110124483677339
1169,0.34156846821137066
1170,-0.2670537364421932
1171,-0.14409591738709793
1172,0.3407823226969455
1173,0.3281853980104117
1174,0.026363201496224065
1175,0.07214243448084545
1176,-0.26021916563420433
1177,0.3579076053352921
1178,-0.17997011076617042
1179,-0.3745121410270187
1180,0.23586434619850394
1181,0.038787563480589426
1182,0.02481249427663812
1183,-0.7146068604205311
1184,-0.2458704412686714
1185,-0.5500393737767055
1186,-0.3255457933616057
1187,0.11418252745121293
1188,0.4162606383037897
1189,-0.37963031675764825
1190,0.2113564900811511
